"","s","e","temp"
"664",2386800,2390400,2.40184875714978
"665",2390400,2394000,2.41377088530739
"666",2394000,2397600,2.45936393332044
"667",2397600,2401200,2.53547657440649
"668",2401200,2404800,2.63687351502804
"669",2404800,2408400,2.75659018377715
"670",2408400,2412000,2.88640569882888
"671",2412000,2415600,3.01740199735472
"672",2415600,2419200,3.14057110167846
"673",2419200,2422800,3.24742917415773
"674",2422800,2426400,3.33059550509659
"675",2426400,2430000,3.38429692310523
"676",2430000,2433600,3.4047631584606
"677",2433600,2437200,3.39048608647747
"678",2437200,2440800,3.34232502803358
"679",2440800,2444400,3.26345075965933
"680",2444400,2448000,3.15913187325152
"681",2448000,2451600,3.03637787704252
"682",2451600,2455200,2.90346321176087
"683",2455200,2458800,2.7693645010324
"684",2458800,2462400,2.6431493059325
"685",2462400,2466000,2.53335800211686
"686",2466000,2469600,2.44742091297444
"687",2469600,2473200,2.39115047551265
"688",2473200,2476800,2.3683431446632
"689",2476800,2480400,2.38051829906109
"690",2480400,2484000,2.42681210181715
"691",2484000,2487600,2.50403372592751
"692",2487600,2491200,2.60688029314063
"693",2491200,2494800,2.728296050779
"694",2494800,2498400,2.85995146135723
"695",2498400,2502000,2.99280967740757
"696",2502000,2505600,3.11774187974343
"697",2505600,2509200,3.22614958258487
"698",2509200,2512800,3.31055148656595
"699",2512800,2516400,3.36509482948545
"700",2516400,2520000,3.38595628654698
"701",2520000,2523600,3.3716049620635
"702",2523600,2527200,3.32290938527505
"703",2527200,2530800,3.243081037377
"704",2530800,2534400,3.13745807289327
"705",2534400,2538000,3.01314379758791
"706",2538000,2541600,2.87852438390516
"707",2541600,2545200,2.74269856615275
"708",2545200,2548800,2.61485809620156
"709",2548800,2552400,2.50366114214509
"710",2552400,2556000,2.41664134220135
"711",2556000,2559600,2.35969284470602
"712",2559600,2563200,2.33666653132156
"713",2563200,2566800,2.34910508135641
"714",2566800,2570400,2.39613510153219
"715",2570400,2574000,2.4745238585627
"716",2574000,2577600,2.57889693862022
"717",2577600,2581200,2.70210218199274
"718",2581200,2584800,2.83569525151184
"719",2584800,2588400,2.97051387184194
"720",2588400,2592000,3.09730169272676
"721",2592000,2595600,3.20733930018494
"722",2595600,2599200,3.29303936232688
"723",2599200,2602800,3.34846529096992
"724",2602800,2606400,3.36973796677203
"725",2606400,2610000,3.35530266523766
"726",2610000,2613600,3.30603781912542
"727",2613600,2617200,3.22519801423628
"728",2617200,2620800,3.11819490813024
"729",2620800,2624400,2.99223081577695
"730",2624400,2628000,2.85580976857679
"731",2628000,2631600,2.71815923640968
"732",2631600,2635200,2.58860183285275
"733",2635200,2638800,2.47591978081624
"734",2638800,2642400,2.38775546069161
"735",2642400,2646000,2.33008895504926
"736",2646000,2649600,2.30682830358903
"737",2649600,2653200,2.31954054060772
"738",2653200,2656800,2.36734202272281
"739",2656800,2660400,2.44695571672261
"740",2660400,2664000,2.55293174353868
"741",2664000,2667600,2.67801633922699
"742",2667600,2671200,2.81364425693122
"743",2671200,2674800,2.95052118738617
"744",2674800,2678400,3.079256597497
"745",2678400,2682000,3.19100390085058
"746",2682000,2685600,3.27806432159974
"747",2685600,2689200,3.33441323524982
"748",2689200,2692800,3.35611300497391
"749",2692800,2696400,3.34158402672233
"750",2696400,2700000,3.29171532899387
"751",2700000,2703600,3.20980698936288
"752",2703600,2707200,3.10134808705384
"753",2707200,2710800,2.97364512857748
"754",2710800,2714400,2.83532609660652
"755",2714400,2718000,2.69575378333615
"756",2718000,2721600,2.56438829618357
"757",2721600,2725200,2.45014213849437
"758",2725200,2728800,2.36077182795531
"759",2728800,2732400,2.30234757881377
"760",2732400,2736000,2.27883730317645
"761",2736000,2739600,2.2918334374265
"762",2739600,2743200,2.34044139739969
"763",2743200,2746800,2.42133746944265
