"Plot Title: 10355260"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10355260, SEN S/N: 10355260)","Intensity, Lux (LGR S/N: 10355260, SEN S/N: 10355260)"
454,06/14/21 01:00:00 PM,39.957,159823.3
455,06/14/21 02:00:00 PM,40.530,132267.5
456,06/14/21 03:00:00 PM,38.157,99200.7
457,06/14/21 04:00:00 PM,37.604,68889.3
458,06/14/21 05:00:00 PM,33.430,46844.8
459,06/14/21 06:00:00 PM,23.004,5511.1
460,06/14/21 07:00:00 PM,20.710,6544.5
461,06/14/21 08:00:00 PM,14.900,64.6
462,06/14/21 09:00:00 PM,14.804,0.0
463,06/14/21 10:00:00 PM,14.613,0.0
464,06/14/21 11:00:00 PM,12.787,0.0
465,06/15/21 12:00:00 AM,12.497,0.0
466,06/15/21 01:00:00 AM,12.401,0.0
467,06/15/21 02:00:00 AM,12.304,0.0
468,06/15/21 03:00:00 AM,11.334,0.0
469,06/15/21 04:00:00 AM,10.846,226.0
470,06/15/21 05:00:00 AM,11.139,2238.9
471,06/15/21 06:00:00 AM,14.325,37200.2
472,06/15/21 07:00:00 AM,22.429,99200.7
473,06/15/21 08:00:00 AM,26.781,35822.5
474,06/15/21 09:00:00 AM,23.581,66133.8
475,06/15/21 10:00:00 AM,35.864,187379.0
476,06/15/21 11:00:00 AM,33.118,71644.9
477,06/15/21 12:00:00 PM,11.722,22044.6
478,06/15/21 01:00:00 PM,12.594,28933.5
479,06/15/21 02:00:00 PM,13.846,33066.9
480,06/15/21 03:00:00 PM,19.282,55111.5
481,06/15/21 04:00:00 PM,27.370,88178.4
482,06/15/21 05:00:00 PM,25.902,46844.8
483,06/15/21 06:00:00 PM,13.750,6200.0
484,06/15/21 07:00:00 PM,12.013,2755.6
485,06/15/21 08:00:00 PM,10.259,129.2
486,06/15/21 09:00:00 PM,9.077,0.0
487,06/15/21 10:00:00 PM,8.382,0.0
488,06/15/21 11:00:00 PM,7.280,0.0
489,06/16/21 12:00:00 AM,7.179,0.0
490,06/16/21 01:00:00 AM,6.268,0.0
491,06/16/21 02:00:00 AM,6.268,0.0
492,06/16/21 03:00:00 AM,5.962,0.0
493,06/16/21 04:00:00 AM,5.347,505.9
494,06/16/21 05:00:00 AM,5.347,2583.4
495,06/16/21 06:00:00 AM,9.571,33066.9
